epoch,raw_score,moving_avg_score
212,-3.795973154362137,0.6519057932841865
213,-3.711764705882292,0.6082690882925217
214,-17.88717948717946,0.42331460253780184
215,15.353956834532175,0.5726210248577456
216,23.722382671479778,0.8041186413239659
217,11.896969696969727,0.9150471518804235
218,23.115068493149906,1.1370473652931183
219,20.61379310344797,1.3318148226746669
220,-3.8555555555558376,1.279941118892362
221,-3.8838709677417294,1.2283029980260212
222,-3.4443037974681325,1.1815769300710794
223,-3.958064516128816,1.1301805156090805
224,10.523076923076909,1.2241094796837586
225,13.191814946619077,1.3437865343531117
226,12.017391304347441,1.450522582053055
227,-3.79999999999977,1.3980173562325269
228,12.052671755724742,1.5045639002274491
229,15.658041958041803,1.6460986808055929
230,18.446391752577068,1.8141016115233077
231,-3.740522875816787,1.7585553666499067
232,9.405882352941283,1.8350286365128206
233,-3.8820512820511412,1.777857837327181
234,13.371428571428472,1.893793544668194
235,-3.8350515463915515,1.8365050937575966
236,-3.8429429429427704,1.779710613390593
237,20.124999999999304,1.9631635072566802
238,-3.6489096573206594,1.907042775610907
239,49.19230769230667,2.3798954247778648
240,9.922950819672183,2.455325978726808
241,-3.7275362318839225,2.3934973566207005
242,13.076271186440582,2.5003250949188995
243,23.305882352940564,2.7083806674991164
244,49.314068441063036,3.1744375452347557
245,12.507260726072444,3.2677657770431328
246,-3.7891891891891447,3.1971962273808097
247,15.805263157894569,3.323276896685947
248,30.48554216867408,3.5948995494058287
249,-3.981556195965365,3.5191349919521167
250,37.40458015267109,3.8579894435593065
251,-3.7416107382549346,3.781993441741164
252,9.988888888888878,3.844062396212641
253,15.688673139158269,3.962508503642097
254,17.24594594594549,4.095342878065131
255,23.86616541353348,4.293051103419815
256,15.314184397162661,4.4032624363572435
257,-3.8749999999997855,4.320479811993673
258,-3.799999999999797,4.239275013873739
259,11.233121019108324,4.309213473926085
260,14.324999999999571,4.409371339186819
261,13.614925373134202,4.501426879526293
262,16.99261744966423,4.626338785227673
263,10.566666666666729,4.685742064042063
264,13.737800687285139,4.776262650274494
265,27.258823529411323,5.001088259065861
266,12.451685393258032,5.075594230407783
267,11.64246575342424,5.141262945637948
268,-3.7621169916432358,5.052229146265136
269,28.127586206895813,5.282982716871443
270,23.772727272726392,5.467880162429992
271,-17.875080906148746,5.234450551744205
272,11.591240875912321,5.298018454985886
273,-3.420833333333191,5.210829937102695
274,13.419243986254191,5.29291407759421
275,24.447859922178644,5.484463536040055
276,15.331578947368241,5.582934690153336
277,12.299999999999663,5.650105343251799
278,-3.8941176470586276,5.5546631133486954
279,-3.6714285714283346,5.462402196500925
280,9.136423841059747,5.499142412946513
281,24.91227436823059,5.693273732499354
282,27.363013698629402,5.9099711321606545
283,10.984386617099789,5.9607152870100455
284,-3.7259259259257664,5.863848874880688
285,11.475471698113108,5.919965103113012
286,45.75714285714177,6.3183368806533
287,20.531249999999652,6.460466011846763
288,17.75757575757527,6.573437109304048
289,11.899999999999942,6.626702738211007
290,11.690033222591222,6.677336043054809
291,16.345054945054848,6.774013232074809
292,-3.9384615384614206,6.666888484369447
293,-3.77223974763395,6.562497202049413
294,-3.8835820895520827,6.458036409133398
295,-3.853392330383294,6.354922121738231
296,-17.704575163398545,6.114327148886863
297,12.323129251700566,6.176415169915
298,18.4366906474816,6.2990179246906655
299,13.7333333333328,6.373361078777087
300,11.788888888888868,6.427516356878205
301,10.186404833836958,6.465105241647793
302,15.217808219177702,6.552632271423092
303,27.26104868913808,6.759716435600242
304,13.75517241379272,6.829670995382167
305,16.133566433566212,6.922709949764007
306,-3.444303797468151,6.8190398122916855
307,18.396969696969382,6.934819111138462
308,11.194520547945034,6.977416125506529
309,20.526645768024494,7.112908421931708
310,12.646357615893972,7.168242913871331
311,11.763694267515893,7.214197427407777
312,11.929931972788955,7.261354772861589
313,35.03448275861953,7.539086052719169
314,16.189473684210157,7.625589929034079
315,46.05419847328153,8.009876014476554
316,-3.793399339933981,7.891843260932449
317,-3.7428571428568347,7.775496256894556
318,10.917808219178044,7.80691937651739
319,12.575438596491098,7.854604568717128
320,10.069069069069137,7.876749213720648
321,11.29999999999962,7.910981721583437
322,20.839534883720596,8.040267253204808
323,19.53193916349773,8.155183972307738
324,23.993150684930974,8.31356363943397
325,-17.81055900621104,8.052322412977519
326,15.833656957928532,8.130135758427029
327,13.707692307692065,8.18591132391968
328,34.17908496731996,8.445843060353681
329,20.811262798634303,8.569497257736488
330,19.03411371237402,8.674143422282864
331,-3.5947040498441107,8.551454947561595
332,-3.356794425087005,8.432372453835109
333,-3.475838926174359,8.313290340035016
334,18.922382671479625,8.419381263349461
335,26.860317460317063,8.603790625319135
336,12.614035087719259,8.643893069943138
337,17.894539249146515,8.736399531735172
338,14.826865671641752,8.797304193134238
339,19.413793103447762,8.903469082237374
340,10.189605734767008,8.91633044876267
341,15.936423841059126,8.986531382685634
342,19.112781954887033,9.087793888407647
343,23.64999999999943,9.233415949523565
344,-3.8820512820510524,9.102261277207818
345,-3.903834808259508,8.972200316353144
346,-4.099457994579794,8.841483733243814
347,11.033096085409223,8.863399856765469
348,9.589700996677616,8.87066286816459
349,13.524919093850942,8.917205430421454
350,21.77471264367749,9.045780502554015
351,-3.9317365269458913,8.916005332259015
352,16.52745098039195,8.992119788740345
353,25.28970099667741,9.155095600819717
354,11.849258160237145,9.182037226413891
355,11.783783783783756,9.20805469198759
356,38.41237458193915,9.500097890887105
357,9.61568627450984,9.501253774723333
358,22.28120805369066,9.629053317513005
359,18.93322475570007,9.722095031894876
360,18.894805194804913,9.813822133523976
361,21.855555555555256,9.934239467744288
362,13.271223021582642,9.967609303282671
363,23.533333333332592,10.103266543583171
364,56.95992217898979,10.571833099937237
365,39.502158273380694,10.861136351671671
366,16.218918918918785,10.914714177344143
367,18.15938566552857,10.987160892225987
368,32.240298507461794,11.199692268378344
369,-3.409933774834361,11.053596007946217
370,38.18358208955166,11.324895868762272
371,17.51794871794861,11.386826397254136
372,-3.7878787878787326,11.235079345402808
373,22.13401360544144,11.344068688003192
374,56.80000000000024,11.798628001123163
375,-3.911594202898486,11.641525779082945
376,32.187640449437666,11.846986925786492
377,22.41030042918437,11.952620060820472
378,16.095620437955972,11.994050064591827
379,19.068085106382444,12.064790415009732
380,-3.8287671232876073,11.905854839626759
381,19.942335766423124,11.986219648894723
382,22.904946996465984,12.095406922370435
383,20.761237785015965,12.182065230996889
384,25.992452830188057,12.3201691069888
385,25.246416382252306,12.449431579741436
386,24.462068965516885,12.56955795359919
387,17.142105263157653,12.615283426694774
388,27.333333333332718,12.762463925761152
389,10.607792207792233,12.740917208581463
390,15.10588235294084,12.764566860025058
391,15.75454545454535,12.79446664597026
392,39.903448275861436,13.065556462269171
393,-3.866343042071011,12.896237467225768
394,15.93642384105941,12.926639330964106
395,17.333656957928625,12.970709507233751
396,25.589964157705474,13.096902053738468
397,40.738709677418655,13.37332012997527
398,16.90660066006575,13.408652935276173
399,14.229931972788751,13.416865725651299
400,29.419298245613504,13.57689005085092
401,56.9937499999997,14.011058650342408
402,12.102564102564008,13.991973704864625
403,15.187969924811485,14.003933667064093
404,18.399999999999686,14.047894330393449
405,33.84006734006699,14.245816060490185
406,15.48028169014039,14.258160716786687
407,17.26334519572932,14.288212561576113
408,25.66417910447715,14.401972227005123
409,18.317647058823304,14.441128975323304
410,15.967796610169332,14.456395651671764
411,16.500668896320732,14.476838384118253
412,41.738095238094644,14.749450952658018
413,23.802564102563693,14.839982084157073
414,11.155852842809322,14.803140791743596
415,26.23114754098321,14.917420859235992
416,23.465517241378855,15.002901823057421
417,28.645323741006898,15.139326042236915
418,28.87169811320703,15.276649762946617
419,13.995424836600913,15.26383751368316
420,9.26377708978331,15.203836909444162
421,12.468874172185224,15.176487282071573
422,24.676271186440268,15.27148512111526
423,38.43455149501617,15.50311578485427
424,23.869230769230292,15.58677693469803
425,33.84233576642293,15.76933252301528
426,13.703300330032915,15.748672201085457
427,-3.8666666666665632,15.552518812407936
428,-3.8172661870503033,15.358820962413354
429,44.88358208955167,15.654068573684736
430,15.0272727272724,15.64780061522061
431,24.824324324323833,15.739565852311642
432,18.959477124182648,15.771764965030354
433,21.502090592334127,15.829068221303391
434,11.257142857142867,15.783348967661786
435,11.100334448160494,15.736518822466772
436,-3.829328621908037,15.540860348023024
437,14.045182724252243,15.525903571785316
438,34.7688259109306,15.718332795176769
439,20.650375939849333,15.767653226623494
440,28.210344827585757,15.892080142633118
441,-3.8946236559139313,15.694213104647647
442,56.915189873420665,16.106422872335376
443,25.69197080291908,16.202278351641212
444,21.8808118081176,16.259063686205973
445,31.38540925266875,16.4103271418706
446,17.309965635738564,16.41932352680928
447,18.891503267973448,16.44404532422092
448,19.900358422938613,16.478608455208096
449,23.597435897435588,16.549796729630373
450,26.797069597069118,16.65226945830476
451,48.895104895104424,16.97469781267276
452,-3.983922829581894,16.765111606250212
453,28.465079365078815,16.882111283838498
454,23.475886524822457,16.94804903624834
455,25.867092651757055,17.037239472403424
456,27.02820512820456,17.137149128961436
457,43.39591836734638,17.399736821345286
458,14.26666666666653,17.3684061197985
459,10.602970297029689,17.30075176157081
460,10.164037854889456,17.229384622503996
461,-3.589552238805925,17.021195253890895
462,56.982113821143635,17.420804439563423
463,16.263636363636188,17.40923275880415
464,28.244444444444063,17.51758487566055
465,23.003533568904295,17.572444362592986
466,15.207792207792018,17.548797841044976
467,9.788235294117674,17.471192215575705
468,19.40152671755709,17.49049556059552
469,16.011801242235634,17.475708617411918
470,-3.8221843003412403,17.262729688234387
471,10.74590747330962,17.19756146608514
472,9.034650455927096,17.11593235598356
473,56.98419243986218,17.514614956822346
474,29.775409836065336,17.637222905614774
475,-3.9176100628930484,17.421674575929693
476,35.49534883720886,17.602411318542487
477,9.335570469798673,17.51974291005505
478,31.351020408162803,17.65805568503613
479,15.314965986394407,17.634624788049713
480,12.199999999999909,17.580278540169214
481,27.814093959731096,17.68261669436483
482,-3.710067114093899,17.468689856280243
483,22.191814946618592,17.515921107183626
484,49.62127659574382,17.836974662069228
485,20.88368794326215,17.867441794881156
486,19.080239520957672,17.87956977214192
487,-3.487421383647738,17.665899860584023
488,31.77588652482234,17.806999727226405
489,-3.550847457627078,17.59342125537787
490,39.831970260222754,17.815806745426315
491,12.419047619047557,17.761839154162526
492,11.032394366197117,17.694544706282873
493,30.512274368230578,17.82272200290235
494,29.7451505016719,17.941946287890048
495,15.771223021582577,17.920239055226972
496,18.868600682593613,17.929722671500638
497,10.754054054053983,17.85796598532617
498,27.986440677965568,17.959250732252563
499,14.275187969924705,17.922410104629286
