epoch,raw_score,moving_avg_score
115,16.299999999999173,-5.64726218463357
116,-17.73876221498366,-5.7681771849370715
117,9.720242914979528,-5.613292983937906
118,-3.7428571428571438,-5.5945886255270985
119,-3.6539432176654016,-5.575182171448481
120,-3.799261992619686,-5.557422969660193
121,-3.976923076922867,-5.541617970732819
122,-3.8344827586205072,-5.524546618611696
123,-3.815337423312736,-5.507454526658707
124,-3.8705882352940053,-5.49108586374506
125,-3.7070175438593904,-5.473245180546204
126,-3.5579150579147867,-5.45409187931989
127,-21.202209944751246,-5.611573059974203
128,-3.9363636363633954,-5.594820965738095
129,-17.793069306930605,-5.71680344915002
130,-3.7239482200645555,-5.696874896859165
131,-3.6821917808216753,-5.67672806569879
132,-3.633333333333105,-5.656294118375133
133,-17.883279742765218,-5.778563974619034
134,-3.807903780068591,-5.758857372673529
135,-17.773426573426512,-5.879003064681059
136,18.44476534295925,-5.6357653806046555
137,-3.8756756756754305,-5.618164483555363
138,-3.7992619926198015,-5.599975458646008
139,-3.936363636363429,-5.583339340423183
140,-3.352091254752592,-5.561026859566477
141,-17.830699088145785,-5.68372358185227
142,-17.708045977011476,-5.803966805803862
143,-3.955172413792748,-5.7854788618837505
144,12.866914498141071,-5.5989549282835025
145,-3.7587301587299717,-5.580552680587966
146,-3.9960912052115254,-5.564708065834202
147,-3.9769230769228137,-5.548830215945088
148,-3.784520123838956,-5.531187115024027
149,-17.898625429553206,-5.654861498169319
150,-3.894117647058583,-5.637254059658211
151,9.106367041198224,-5.489817848649647
152,-3.7374531835205134,-5.472294201998356
153,-3.592409240923842,-5.45349535238761
154,-17.79339933993389,-5.576894392263073
155,-17.7539432176655,-5.6986648805170965
156,-3.7379182156132047,-5.679057413868058
157,10.20175438596469,-5.52024929586973
158,-3.389855072463512,-5.498945353635668
159,-17.864890282131626,-5.622604802920628
160,-17.774834437086014,-5.744127099262282
161,-3.971477663230059,-5.72640060490196
162,-3.9555555555553266,-5.708692154408493
163,-3.858922558922495,-5.690194458453633
164,-3.8283489096571404,-5.671576002965668
165,-17.871299093655487,-5.793573233872566
166,11.39696969696971,-5.621667804564144
167,-17.618768328445622,-5.741638809802958
168,-3.766878980891669,-5.721891211513845
169,-3.9319148936167876,-5.703991448334874
170,-3.8937293729370905,-5.6858888275808965
171,16.543682310468938,-5.463593116200398
172,-3.5579150579147867,-5.444536335617542
173,-3.6999999999997595,-5.427090972261364
174,-3.9319148936174555,-5.4121392114749245
175,-3.9523178807944612,-5.39754099816812
176,-3.9148148148147732,-5.382713736334587
177,-3.8213592233007176,-5.367100191204249
178,9.770671378091693,-5.215722475511289
179,-3.4107491856676035,-5.197672742612853
180,-3.983333333333101,-5.185529348520055
181,-17.875884244372937,-5.312432897478584
182,-3.809225092250929,-5.297400819426308
183,-3.964150943396113,-5.284068320666006
184,-3.875000000000006,-5.2699776374593466
185,-3.966903914590499,-5.256946900230658
186,-3.966903914590501,-5.244046470374257
187,-3.983333333333103,-5.231439339003845
188,31.2798479087446,-4.866326466526361
189,15.186956521738873,-4.665793636643708
190,-4.855555555555471,-4.667691255832826
191,-3.4607773851587114,-4.655622117126085
192,-3.671428571428459,-4.645780181669108
193,-3.3898550724635013,-4.633220930577052
194,-3.97547169811299,-4.626643438252412
195,11.116352201257728,-4.46921348185731
196,-3.430201342281697,-4.458823360461555
197,-3.602531645569444,-4.450260443312633
198,-3.9769230769229593,-4.445527069648736
199,-3.9835616438356967,-4.440907415390606
200,-3.3780141843970264,-4.43027848308067
201,-3.4116883116881174,-4.420092581366744
202,-3.633333333333313,-4.41222498888641
203,-3.8825396825394973,-4.406928135822941
204,13.622382671480203,-4.22663502774991
205,-17.849999999999774,-4.362868677472409
206,-4.58333333333325,-4.365073324031017
207,9.929411764705451,-4.222128473143653
208,-3.9118881118878326,-4.219026069531095
209,-3.8350515463916413,-4.2151863242997
210,12.74820143884884,-4.045552446668215
211,10.906600660065804,-3.8960309156008748
212,-3.730534351144764,-3.8943759499563138
213,28.464092664091957,-3.5707912638158312
214,16.86363636363615,-3.366446987541311
215,9.192982456139971,-3.2408526931044985
216,-3.793069306930479,-3.246374859242758
217,38.334920634919214,-2.8305619043011383
218,-3.9627240143367297,-2.841883525401494
219,-4.6815249266861745,-2.8602799394143408
220,-3.692307692307528,-2.8686002169432725
221,13.1338129496403,-2.708576085277437
222,-3.976923076922833,-2.7212595551938907
223,-3.8249999999998456,-2.73229695964195
224,-3.7325581395346625,-2.7422995714408773
225,-17.759036144578282,-2.8924669371722516
226,-3.777039274924326,-2.9013126605497725
227,-3.457894736841957,-2.9068784813126944
228,-3.6135593220337476,-2.913945289719905
229,15.333333333333064,-2.731472503489375
230,11.206060606060472,-2.5920971723938764
231,-17.753665689149454,-2.743712857561432
232,-3.6489096573208513,-2.752764825559026
233,-3.855183946488213,-2.763789016768318
234,9.004946996466469,-2.6461016566359703
235,31.711111111110462,-2.302529528958506
236,15.357142857142824,-2.1259328050974924
237,-3.82499999999981,-2.1429234770465153
238,24.171755725189755,-1.8797766850241526
239,14.589966555183642,-1.7150792526220746
240,-3.4947194719470276,-1.7328756548153241
241,-3.5693811074917567,-1.7512407093420885
242,-3.6134328358208614,-1.769862630606876
243,-3.7880398671095254,-1.7900444029719025
244,-3.8181818181815883,-1.8103257771239993
245,12.344444444444408,-1.6687780749083152
246,-3.6324324324323545,-1.6884146184835558
247,-17.726829268292526,-1.8487987649816455
248,-17.796531791907395,-2.008276095250903
249,-3.9725490196076203,-2.02791882449447
250,9.169841269841323,-1.915941223551112
251,9.071428571428566,-1.806067525601315
252,-3.980916030534162,-1.8278160106506436
253,-4.982608695652154,-1.8593639375006585
254,16.475324675324455,-1.6760170513724075
255,-3.996091205211543,-1.6992177929107988
256,-3.9475409836063404,-1.7217010248177542
257,15.422535211267267,-1.5502586624569041
258,14.248322147650715,-1.392272854355828
259,-3.5575342465751087,-1.4139254682780207
260,-3.886330935251446,-1.4386495229477547
261,-3.8185185185182395,-1.4624482129034595
262,-3.388198757763812,-1.481705718352063
263,-3.8756756756754234,-1.5056454179252965
264,-17.731736526945898,-1.6679063290155025
265,11.840559440559446,-1.532821671319753
266,10.383737024221395,-1.4136560843643415
267,12.268817204300532,-1.2768313514776928
268,14.574226804123596,-1.11832076992168
269,-3.8794392523362444,-1.1459319547458255
270,-3.8641744548284462,-1.173114379746652
271,-3.946511627906865,-1.200848352228254
272,-3.7262295081968415,-1.22610216378794
273,-17.77974683544295,-1.39163861050449
274,17.519330855018012,-1.202528915849265
275,-3.7269360269358214,-1.2277729869601304
276,-3.895053003533411,-1.2544457871258632
277,17.788524590163625,-1.0640160833529684
278,12.54366197183077,-0.9279393028011311
279,12.812274368230895,-0.7905371660908109
280,19.32686567164124,-0.5893631377134905
281,-3.4658862876251946,-0.6181283692126075
282,-3.5140127388533915,-0.6470872129090153
283,-3.686092715231686,-0.6774772679322419
284,-17.892929292929168,-0.8496317881822112
285,-3.9725490196078512,-0.8808609604964676
286,-3.8179487179485805,-0.9102318380709887
287,-3.8298245614034543,-0.9394277653043134
288,-3.8560553633215884,-0.9685940412844861
289,-3.705031446540627,-0.9959584153370475
290,-3.8950530035333206,-1.0249493612190101
291,22.95945945945916,-0.7851052730122283
292,17.86376811594173,-0.5986165391226888
293,9.327118644067836,-0.49935918729078355
294,15.514285714285217,-0.3392227382750236
295,-3.92411347517738,-0.37507164564404716
296,18.936802973977453,-0.18195289944783213
297,-3.412460063897536,-0.2142579710923292
298,9.627272727272643,-0.11584266410867945
299,11.248148148148143,-0.002202755986111221
300,9.937037037037053,0.09718964194412041
301,29.2555555555548,0.38877330108022723
302,18.915384615384074,0.5740394142232657
303,11.480281690140913,0.6831018369824421
304,-3.8022988505745543,0.638247830106872
305,-3.9904458598724566,0.5919608932070787
306,-17.75310734463274,0.40851021082868055
307,20.253405017920542,0.6069591588995992
308,10.171841155234757,0.7026079788629508
309,-3.9555555555555424,0.6560263435187658
310,21.25882352941141,0.8620543153776922
311,11.357575757575583,0.967009529799671
312,10.52721088435346,1.062611543345209
313,16.383870967741608,1.215824137589173
314,11.900000000000013,1.3226658962132813
315,12.584587813620017,1.4352851153873487
316,-3.4929292929290634,1.3860029713041846
317,12.366666666666633,1.4958096082578092
318,-3.7845201238388406,1.4430063109368427
319,-4.63529411764693,1.382223306651005
320,11.406896551723847,1.4824700391017334
321,-3.877076411959946,1.4288745745911164
322,18.637065637065355,1.6009564852158589
323,18.205882352940787,1.7670057438931082
324,19.492783505154147,1.9442635215057187
325,14.316666666666483,2.067987552957326
326,23.991240875911885,2.287220086186872
327,10.43954983922832,2.368743383717286
328,15.492700729926604,2.499982957179379
329,-3.7090909090908113,2.4378922185166774
330,23.61089108910857,2.6496222072225963
331,-3.774496644295312,2.5853810187074173
332,-3.6539432176654,2.5229877763436894
333,24.966666666666512,2.7474245652469174
334,9.462068965517254,2.8145710092496206
335,16.769696969696497,2.954122268854089
336,22.434013605441596,3.148921182219964
337,24.184962406014577,3.35928159445791
338,11.784210526315546,3.4435308837764866
339,15.21694915254205,3.5612650664641423
340,13.569964664310836,3.6613520624426092
341,10.429268292682913,3.729031224745012
342,28.68518518518482,3.97859276434941
343,-17.697124600638826,3.7618355906995276
344,15.332490974729195,3.8775421445398246
345,17.274074074073805,4.011507463835164
346,11.527118644067778,4.08666357563749
347,-3.99529780564241,4.0058439618246915
348,49.63233082706614,4.462108830477106
349,13.272180451127724,4.550209546683613
350,24.3452961672467,4.748160412889244
351,10.016129032257773,4.800840099082929
352,-3.4846153846153642,4.717985544245947
353,15.301374570446386,4.823819434507951
354,9.33114754098372,4.868892715572709
355,17.36206896551693,4.993824478072152
356,10.04944237918221,5.044380657083252
357,37.41481481481409,5.36808499866056
358,22.86104868913824,5.543014635565337
359,21.61908396946547,5.703775328904338
360,13.04639175257719,5.777201493141066
361,-3.7292682926830882,5.682136795282824
362,14.373498233215303,5.769050409662149
363,-3.3103678929764104,5.678256226635763
364,11.590476190476101,5.737378426274166
365,-3.9960912052118203,5.640043729959306
366,28.279710144927186,5.866440394108984
367,13.186411149825455,5.939640101666149
368,16.35714285714261,6.043815129220914
369,20.681949458483416,6.190196472513539
370,23.36563573883057,6.361950865176709
371,19.06546762589905,6.488986032783933
372,-3.8029498525071945,6.386066673931022
373,22.174074074073534,6.543946747932447
374,10.911267605633762,6.58761995650946
375,-3.4901639344259783,6.486842117600106
376,25.180811808117504,6.673781814505279
377,14.784587813619742,6.754889874496424
378,14.793150684931335,6.835272482600773
379,14.65505226480808,6.913470280422846
380,11.772053872053819,6.962056116339156
381,9.570731707317046,6.988142872248934
382,9.114184397163266,7.009403287498078
383,10.5364238410597,7.044673493033693
384,31.745161290321988,7.291678371006577
385,25.606896551723693,7.4748305528137475
386,26.588888888888548,7.6659711361744955
387,29.62369337979041,7.885548358610655
388,13.975324675324531,7.946446121777793
389,21.492057761732532,8.08190223817734
390,34.931249999999494,8.350395715795562
391,23.954983922829143,8.506441597865898
392,17.306367041198154,8.59444085229922
393,15.697435897435788,8.665470802750585
394,15.705653710246922,8.735872631825549
395,9.254054054054155,8.741054446047835
396,11.141935483870773,8.765063256426064
397,-3.9099688473518426,8.638312935388285
398,27.00909090909036,8.822020715125305
399,28.101286173633092,9.014813369710383
400,9.721943573667781,9.021884671749957
401,16.087539936102115,9.092541224393479
402,16.185829959513928,9.163474111744682
403,-3.6085173501575283,9.035754197125659
404,26.6888888888886,9.212285544043288
405,13.378595317725368,9.25394864178011
406,14.50149253731301,9.30642408073544
407,18.8654676258991,9.402014516187077
408,29.766165413533507,9.605656025160542
409,-3.9580645161288177,9.470018819747647
410,26.86539792387481,9.643972610788918
411,25.40035842293863,9.801536468910415
412,-3.993788819875639,9.663583216022555
413,21.275409836064746,9.779701482222977
414,25.197069597069174,9.933875163371438
415,-3.6154121863796926,9.798382289873926
416,46.173381294963484,10.162132279924823
417,13.089368770763986,10.191404644833215
418,-3.866666666666565,10.050823931718217
419,16.642446043165254,10.116740152832687
420,-3.6154121863803765,9.979418629440556
421,-3.5965317919073185,9.843659125227077
422,28.532797427652163,10.030550508251327
423,17.744982698961795,10.107694830158431
424,13.354983922829446,10.140167721085142
425,53.148028673834354,10.570246330612633
426,24.00512820512695,10.704595149357775
427,25.81204013377873,10.855669599201985
428,-3.888544891640639,10.708227454293558
429,56.92264150943405,11.170371594844962
430,17.154601226993492,11.230213891166448
431,21.710701107010703,11.335018763324891
432,17.763345195729396,11.399302027648936
433,-3.4315436241609594,11.250993571130838
434,48.4194244604312,11.622677880023842
435,9.861165048543665,11.60506275170904
436,13.46923076923034,11.623704431884253
437,14.515447154471415,11.652621859110125
438,39.43146067415633,11.930410247260587
439,11.425165562913808,11.92535780041712
440,10.445205479452053,11.91055627720747
441,21.616666666666283,12.007617381102056
442,14.968874172185208,12.037229949012888
443,-3.702197802197657,11.879835671500782
444,20.83780918727878,11.969415406658563
445,11.028571428571457,11.96000696687769
446,20.342446043164866,12.043831357640562
447,11.693247588424398,12.0403255199484
448,15.713907284768089,12.077061337596597
449,-3.8688524590161775,11.917602199630469
450,56.93533834586575,12.367779561092823
451,25.675091575090917,12.500852681232804
452,22.406367041198134,12.599907824832457
453,52.88195488721735,13.002728295456304
454,15.986440677965598,13.032565419281397
455,56.984169884172196,13.472081463930305
456,18.437800687284557,13.521738656163848
457,19.612274368230786,13.582644013284517
458,-3.6459459459458343,13.410358113692213
459,11.489473684210473,13.391149269397395
460,-3.63876221498357,13.220850154553586
461,39.73279742765187,13.485969627284568
462,15.874074074074016,13.509850671752462
463,-3.8222222222224174,13.336529942812714
464,13.760516605165828,13.340769809436244
465,15.72253521126712,13.364587463454553
466,19.724324324324,13.428184832063247
467,15.410701107010741,13.448009994812722
468,23.149442379181785,13.545024318656411
469,49.21188118811801,13.901692887351027
470,33.99999999999942,14.10267595847751
471,31.363636363635905,14.275285562529094
472,41.21065292096183,14.54463923611342
473,12.657894736841776,14.525771791120704
474,13.559712230215785,14.516111195511655
475,9.395890410958964,14.464908987666128
476,12.579865771812043,14.446058555507586
477,-3.8664536741212787,14.262933433211298
478,-3.4357827476037732,14.085946271403147
479,15.988524590163616,14.104972054590752
480,18.704761904761448,14.150969953092458
481,25.195424836600907,14.261414501927542
482,13.883577712609885,14.257636134034366
483,11.358064516129003,14.228640417855312
484,20.60743034055686,14.292428317082326
485,11.316666666666494,14.262670700578168
486,-3.8541284403667952,14.081502709168719
487,21.77073170731653,14.158394999150197
488,-3.5999999999998904,13.980811049158696
489,13.026573426572973,13.971268672932839
490,26.07588652482236,14.092314851451734
491,25.51070110701071,14.206498714007324
492,25.92352941176435,14.323669020984894
493,15.846357615893911,14.338895906933985
494,36.67084870848663,14.562215434949511
495,20.33669064748183,14.619960187074835
496,34.47320872274095,14.818492672431496
497,17.11780821917789,14.841485827898959
498,25.84244604316506,14.951495430051619
499,17.713793103448047,14.979118406785583
